,,,,,,accuracy,accuracy,macro_f1,macro_f1,weighted_f1,weighted_f1,imp_mae_num,imp_mae_num,imp_rmse_num,imp_rmse_num,imp_acc_cat,imp_acc_cat,imp_n_num,imp_n_num,imp_n_cat,imp_n_cat,mae,mae,rmse,rmse,r2,r2
,,,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
dataset,task,mechanism,rate,imputer,model,,,,,,,,,,,,,,,,,,,,,,
communities_crime,regression,MAR,0.1,iterative,ridge_regression,,,,,,,0.0557,0.0013,0.0781,0.0012,,,16516.5,190.2117,0.0,0.0,0.0987,0.0028,0.1417,0.0045,0.602,0.0038
communities_crime,regression,MAR,0.1,knn_3,lightgbm,,,,,,,0.0759,0.0011,0.108,0.0019,,,16516.5,190.2117,0.0,0.0,0.0926,0.0022,0.1369,0.0025,0.6282,0.0136
communities_crime,regression,MAR,0.1,knn_3,random_forest,,,,,,,0.0759,0.0011,0.108,0.0019,,,16516.5,190.2117,0.0,0.0,0.0934,0.0001,0.1358,0.0026,0.6333,0.0404
communities_crime,regression,MAR,0.1,knn_3,ridge_regression,,,,,,,0.0759,0.0011,0.108,0.0019,,,16516.5,190.2117,0.0,0.0,0.0961,0.0038,0.1336,0.0046,0.6462,0.0016
communities_crime,regression,MAR,0.1,knn_5,lightgbm,,,,,,,0.0739,0.0009,0.1046,0.0025,,,16516.5,190.2117,0.0,0.0,0.0923,0.0,0.1376,0.0016,0.6237,0.0362
communities_crime,regression,MAR,0.1,knn_5,random_forest,,,,,,,0.0739,0.0009,0.1046,0.0025,,,16516.5,190.2117,0.0,0.0,0.0943,0.0015,0.1382,0.0003,0.6206,0.0262
communities_crime,regression,MAR,0.1,knn_5,ridge_regression,,,,,,,0.0739,0.0009,0.1046,0.0025,,,16516.5,190.2117,0.0,0.0,0.0957,0.0043,0.1348,0.0067,0.6401,0.0096
communities_crime,regression,MAR,0.1,knn_7,lightgbm,,,,,,,0.0737,0.001,0.1042,0.003,,,16516.5,190.2117,0.0,0.0,0.0929,0.002,0.1383,0.0023,0.6208,0.0151
communities_crime,regression,MAR,0.1,knn_7,random_forest,,,,,,,0.0737,0.001,0.1042,0.003,,,16516.5,190.2117,0.0,0.0,0.0956,0.0011,0.1391,0.0017,0.6159,0.0185
communities_crime,regression,MAR,0.1,knn_7,ridge_regression,,,,,,,0.0737,0.001,0.1042,0.003,,,16516.5,190.2117,0.0,0.0,0.0957,0.0058,0.1341,0.0065,0.6435,0.0087
communities_crime,regression,MAR,0.1,miceforest,lightgbm,,,,,,,0.1231,0.0055,0.1678,0.0097,,,16516.5,190.2117,0.0,0.0,0.0987,0.0024,0.1462,0.0025,0.576,0.0164
communities_crime,regression,MAR,0.1,miceforest,random_forest,,,,,,,0.1231,0.0055,0.1678,0.0097,,,16516.5,190.2117,0.0,0.0,0.1028,0.0059,0.1471,0.0078,0.5714,0.0144
communities_crime,regression,MAR,0.1,miceforest,ridge_regression,,,,,,,0.1231,0.0055,0.1678,0.0097,,,16516.5,190.2117,0.0,0.0,0.1101,0.0,0.1509,0.0036,0.5488,0.0114
communities_crime,regression,MAR,0.1,simple_const,lightgbm,,,,,,,0.3577,0.0016,0.4105,0.006,,,16516.5,190.2117,0.0,0.0,0.0951,0.0006,0.1399,0.002,0.6115,0.0173
communities_crime,regression,MAR,0.1,simple_const,random_forest,,,,,,,0.3577,0.0016,0.4105,0.006,,,16516.5,190.2117,0.0,0.0,0.0985,0.001,0.1404,0.0021,0.6088,0.0166
communities_crime,regression,MAR,0.1,simple_const,ridge_regression,,,,,,,0.3577,0.0016,0.4105,0.006,,,16516.5,190.2117,0.0,0.0,0.1038,0.0025,0.1444,0.0036,0.5865,0.0096
communities_crime,regression,MAR,0.1,simple_freq,lightgbm,,,,,,,0.1661,0.007,0.2302,0.0138,,,16516.5,190.2117,0.0,0.0,0.0947,0.0002,0.1402,0.0002,0.6096,0.0296
communities_crime,regression,MAR,0.1,simple_freq,random_forest,,,,,,,0.1661,0.007,0.2302,0.0138,,,16516.5,190.2117,0.0,0.0,0.0961,0.0015,0.1397,0.0025,0.6131,0.0145
communities_crime,regression,MAR,0.1,simple_freq,ridge_regression,,,,,,,0.1661,0.007,0.2302,0.0138,,,16516.5,190.2117,0.0,0.0,0.0987,0.0009,0.1393,0.0018,0.615,0.018
communities_crime,regression,MAR,0.1,simple_mean,lightgbm,,,,,,,0.1468,0.0043,0.1918,0.0086,,,16516.5,190.2117,0.0,0.0,0.095,0.0022,0.1411,0.0015,0.6042,0.0371
communities_crime,regression,MAR,0.1,simple_mean,random_forest,,,,,,,0.1468,0.0043,0.1918,0.0086,,,16516.5,190.2117,0.0,0.0,0.0964,0.0016,0.1398,0.0009,0.612,0.023
communities_crime,regression,MAR,0.1,simple_mean,ridge_regression,,,,,,,0.1468,0.0043,0.1918,0.0086,,,16516.5,190.2117,0.0,0.0,0.0994,0.0013,0.1403,0.0028,0.6095,0.0131
communities_crime,regression,MAR,0.1,simple_median,lightgbm,,,,,,,0.1392,0.0071,0.1971,0.0134,,,16516.5,190.2117,0.0,0.0,0.093,0.0007,0.139,0.0012,0.6159,0.0346
communities_crime,regression,MAR,0.1,simple_median,random_forest,,,,,,,0.1392,0.0071,0.1971,0.0134,,,16516.5,190.2117,0.0,0.0,0.0971,0.0029,0.1402,0.0016,0.6098,0.0193
communities_crime,regression,MAR,0.1,simple_median,ridge_regression,,,,,,,0.1392,0.0071,0.1971,0.0134,,,16516.5,190.2117,0.0,0.0,0.0986,0.0012,0.1397,0.0011,0.6125,0.0222
communities_crime,regression,MAR,0.15,iterative,lightgbm,,,,,,,0.0598,0.0039,0.0833,0.0059,,,24628.0,26.8701,0.0,0.0,0.0925,0.0028,0.1384,0.0008,0.6196,0.0235
communities_crime,regression,MAR,0.15,iterative,random_forest,,,,,,,0.0598,0.0039,0.0833,0.0059,,,24628.0,26.8701,0.0,0.0,0.0942,0.0038,0.1362,0.0038,0.6322,0.0063
communities_crime,regression,MAR,0.15,iterative,ridge_regression,,,,,,,0.0598,0.0039,0.0833,0.0059,,,24628.0,26.8701,0.0,0.0,0.0963,0.0015,0.1362,0.0041,0.632,0.0048
communities_crime,regression,MAR,0.15,knn_3,lightgbm,,,,,,,0.0848,0.0021,0.1176,0.0027,,,24628.0,26.8701,0.0,0.0,0.0925,0.0018,0.1358,0.0002,0.6337,0.0278
communities_crime,regression,MAR,0.15,knn_3,random_forest,,,,,,,0.0848,0.0021,0.1176,0.0027,,,24628.0,26.8701,0.0,0.0,0.0956,0.0022,0.1391,0.0009,0.6162,0.0228
communities_crime,regression,MAR,0.15,knn_3,ridge_regression,,,,,,,0.0848,0.0021,0.1176,0.0027,,,24628.0,26.8701,0.0,0.0,0.0983,0.0011,0.138,0.0042,0.6224,0.0046
communities_crime,regression,MAR,0.15,knn_5,lightgbm,,,,,,,0.0828,0.0017,0.1146,0.0021,,,24628.0,26.8701,0.0,0.0,0.0941,0.0005,0.1401,0.0033,0.6097,0.0467
communities_crime,regression,MAR,0.15,knn_5,random_forest,,,,,,,0.0828,0.0017,0.1146,0.0021,,,24628.0,26.8701,0.0,0.0,0.0954,0.0024,0.1389,0.0013,0.6174,0.0207
communities_crime,regression,MAR,0.15,knn_5,ridge_regression,,,,,,,0.0828,0.0017,0.1146,0.0021,,,24628.0,26.8701,0.0,0.0,0.0979,0.0007,0.1378,0.0036,0.6235,0.008
communities_crime,regression,MAR,0.15,knn_7,lightgbm,,,,,,,0.0821,0.0019,0.1137,0.0025,,,24628.0,26.8701,0.0,0.0,0.0921,0.0005,0.1385,0.001,0.6192,0.022
communities_crime,regression,MAR,0.15,knn_7,random_forest,,,,,,,0.0821,0.0019,0.1137,0.0025,,,24628.0,26.8701,0.0,0.0,0.0954,0.0031,0.1384,0.0029,0.6203,0.0118
communities_crime,regression,MAR,0.15,knn_7,ridge_regression,,,,,,,0.0821,0.0019,0.1137,0.0025,,,24628.0,26.8701,0.0,0.0,0.0972,0.0009,0.137,0.0036,0.6279,0.0076
communities_crime,regression,MAR,0.15,miceforest,lightgbm,,,,,,,0.1292,0.0017,0.1732,0.0025,,,24628.0,26.8701,0.0,0.0,0.0974,0.0016,0.1431,0.0015,0.5938,0.0208
communities_crime,regression,MAR,0.15,miceforest,random_forest,,,,,,,0.1292,0.0017,0.1732,0.0025,,,24628.0,26.8701,0.0,0.0,0.1014,0.0032,0.1449,0.0054,0.5837,0.0008
communities_crime,regression,MAR,0.15,miceforest,ridge_regression,,,,,,,0.1292,0.0017,0.1732,0.0025,,,24628.0,26.8701,0.0,0.0,0.1077,0.0007,0.149,0.0046,0.5597,0.0047
communities_crime,regression,MAR,0.15,simple_const,lightgbm,,,,,,,0.3604,0.0041,0.413,0.001,,,24628.0,26.8701,0.0,0.0,0.0949,0.0003,0.1403,0.003,0.6082,0.045
communities_crime,regression,MAR,0.15,simple_const,random_forest,,,,,,,0.3604,0.0041,0.413,0.001,,,24628.0,26.8701,0.0,0.0,0.097,0.0003,0.1421,0.0011,0.599,0.0356
communities_crime,regression,MAR,0.15,simple_const,ridge_regression,,,,,,,0.3604,0.0041,0.413,0.001,,,24628.0,26.8701,0.0,0.0,0.1059,0.0024,0.1474,0.0008,0.5683,0.0359
communities_crime,regression,MAR,0.15,simple_freq,lightgbm,,,,,,,0.1649,0.0012,0.2302,0.0041,,,24628.0,26.8701,0.0,0.0,0.093,0.0006,0.1383,0.0006,0.6199,0.0311
communities_crime,regression,MAR,0.15,simple_freq,random_forest,,,,,,,0.1649,0.0012,0.2302,0.0041,,,24628.0,26.8701,0.0,0.0,0.0945,0.0044,0.1379,0.0053,0.6232,0.0015
communities_crime,regression,MAR,0.15,simple_freq,ridge_regression,,,,,,,0.1649,0.0012,0.2302,0.0041,,,24628.0,26.8701,0.0,0.0,0.0995,0.0017,0.1404,0.002,0.6092,0.0175
communities_crime,regression,MAR,0.15,simple_mean,lightgbm,,,,,,,0.1511,0.0009,0.1941,0.0006,,,24628.0,26.8701,0.0,0.0,0.0934,0.0001,0.1396,0.0001,0.613,0.0273
communities_crime,regression,MAR,0.15,simple_mean,random_forest,,,,,,,0.1511,0.0009,0.1941,0.0006,,,24628.0,26.8701,0.0,0.0,0.0951,0.0014,0.1394,0.0022,0.6143,0.0161
communities_crime,regression,MAR,0.15,simple_mean,ridge_regression,,,,,,,0.1511,0.0009,0.1941,0.0006,,,24628.0,26.8701,0.0,0.0,0.0991,0.0014,0.1413,0.0053,0.6045,0.0007
communities_crime,regression,MAR,0.15,simple_median,lightgbm,,,,,,,0.1416,0.0001,0.1987,0.0021,,,24628.0,26.8701,0.0,0.0,0.0916,0.0008,0.1384,0.0009,0.6195,0.0324
communities_crime,regression,MAR,0.15,simple_median,random_forest,,,,,,,0.1416,0.0001,0.1987,0.0021,,,24628.0,26.8701,0.0,0.0,0.0952,0.004,0.1387,0.0042,0.6184,0.0044
communities_crime,regression,MAR,0.15,simple_median,ridge_regression,,,,,,,0.1416,0.0001,0.1987,0.0021,,,24628.0,26.8701,0.0,0.0,0.0998,0.0005,0.1427,0.0065,0.5964,0.0075
communities_crime,regression,MAR,0.2,iterative,lightgbm,,,,,,,0.0591,0.0014,0.0819,0.0031,,,33023.0,32.5269,0.0,0.0,0.0936,0.0002,0.1388,0.0017,0.6172,0.0371
communities_crime,regression,MAR,0.2,iterative,random_forest,,,,,,,0.0591,0.0014,0.0819,0.0031,,,33023.0,32.5269,0.0,0.0,0.0969,0.0012,0.1393,0.0013,0.6149,0.0206
communities_crime,regression,MAR,0.2,iterative,ridge_regression,,,,,,,0.0591,0.0014,0.0819,0.0031,,,33023.0,32.5269,0.0,0.0,0.1012,0.0037,0.1425,0.0063,0.5977,0.0063
communities_crime,regression,MAR,0.2,knn_3,lightgbm,,,,,,,0.0797,0.0027,0.1137,0.0036,,,33023.0,32.5269,0.0,0.0,0.0924,0.0009,0.1378,0.0002,0.6227,0.0266
communities_crime,regression,MAR,0.2,knn_3,random_forest,,,,,,,0.0797,0.0027,0.1137,0.0036,,,33023.0,32.5269,0.0,0.0,0.0967,0.0007,0.14,0.001,0.6109,0.0228
communities_crime,regression,MAR,0.2,knn_3,ridge_regression,,,,,,,0.0797,0.0027,0.1137,0.0036,,,33023.0,32.5269,0.0,0.0,0.0985,0.0015,0.1372,0.0043,0.6269,0.004
communities_crime,regression,MAR,0.2,knn_5,lightgbm,,,,,,,0.0779,0.0029,0.1109,0.0036,,,33023.0,32.5269,0.0,0.0,0.0936,0.002,0.1374,0.0042,0.624,0.0503
communities_crime,regression,MAR,0.2,knn_5,random_forest,,,,,,,0.0779,0.0029,0.1109,0.0036,,,33023.0,32.5269,0.0,0.0,0.0976,0.0004,0.1408,0.0011,0.6066,0.0227
communities_crime,regression,MAR,0.2,knn_5,ridge_regression,,,,,,,0.0779,0.0029,0.1109,0.0036,,,33023.0,32.5269,0.0,0.0,0.0967,0.0022,0.1364,0.0052,0.6315,0.0012
communities_crime,regression,MAR,0.2,knn_7,lightgbm,,,,,,,0.0776,0.0028,0.1102,0.0033,,,33023.0,32.5269,0.0,0.0,0.0933,0.0003,0.1381,0.0016,0.6212,0.0362
communities_crime,regression,MAR,0.2,knn_7,random_forest,,,,,,,0.0776,0.0028,0.1102,0.0033,,,33023.0,32.5269,0.0,0.0,0.0965,0.0003,0.1399,0.0019,0.6109,0.0389
communities_crime,regression,MAR,0.2,knn_7,ridge_regression,,,,,,,0.0776,0.0028,0.1102,0.0033,,,33023.0,32.5269,0.0,0.0,0.0981,0.002,0.1378,0.0044,0.6236,0.0034
communities_crime,regression,MAR,0.2,miceforest,lightgbm,,,,,,,0.1264,0.0072,0.1732,0.0097,,,33023.0,32.5269,0.0,0.0,0.102,0.0022,0.149,0.0038,0.56,0.0098
communities_crime,regression,MAR,0.2,miceforest,random_forest,,,,,,,0.1264,0.0072,0.1732,0.0097,,,33023.0,32.5269,0.0,0.0,0.1095,0.0071,0.1549,0.0087,0.5244,0.0188
communities_crime,regression,MAR,0.2,miceforest,ridge_regression,,,,,,,0.1264,0.0072,0.1732,0.0097,,,33023.0,32.5269,0.0,0.0,0.1141,0.0011,0.1595,0.0064,0.4956,0.004
communities_crime,regression,MAR,0.2,simple_const,lightgbm,,,,,,,0.3542,0.0093,0.4076,0.012,,,33023.0,32.5269,0.0,0.0,0.0963,0.0016,0.1423,0.0027,0.5972,0.0446
communities_crime,regression,MAR,0.2,simple_const,random_forest,,,,,,,0.3542,0.0093,0.4076,0.012,,,33023.0,32.5269,0.0,0.0,0.0987,0.0007,0.1425,0.0022,0.5965,0.0419
communities_crime,regression,MAR,0.2,simple_const,ridge_regression,,,,,,,0.3542,0.0093,0.4076,0.012,,,33023.0,32.5269,0.0,0.0,0.1081,0.0011,0.1509,0.0024,0.5485,0.0184
communities_crime,regression,MAR,0.2,simple_freq,lightgbm,,,,,,,0.1606,0.0118,0.2262,0.0139,,,33023.0,32.5269,0.0,0.0,0.0963,0.0006,0.1425,0.0003,0.5967,0.0308
communities_crime,regression,MAR,0.2,simple_freq,random_forest,,,,,,,0.1606,0.0118,0.2262,0.0139,,,33023.0,32.5269,0.0,0.0,0.0983,0.0003,0.1422,0.0008,0.5985,0.025
communities_crime,regression,MAR,0.2,simple_freq,ridge_regression,,,,,,,0.1606,0.0118,0.2262,0.0139,,,33023.0,32.5269,0.0,0.0,0.1035,0.0027,0.1466,0.0046,0.5741,0.0041
communities_crime,regression,MAR,0.2,simple_mean,lightgbm,,,,,,,0.1469,0.0044,0.1912,0.007,,,33023.0,32.5269,0.0,0.0,0.0959,0.0019,0.1422,0.0028,0.5989,0.0134
communities_crime,regression,MAR,0.2,simple_mean,random_forest,,,,,,,0.1469,0.0044,0.1912,0.007,,,33023.0,32.5269,0.0,0.0,0.0988,0.0013,0.1421,0.002,0.5992,0.0179
communities_crime,regression,MAR,0.2,simple_mean,ridge_regression,,,,,,,0.1469,0.0044,0.1912,0.007,,,33023.0,32.5269,0.0,0.0,0.1042,0.0027,0.1465,0.0044,0.5746,0.0056
communities_crime,regression,MAR,0.2,simple_median,lightgbm,,,,,,,0.1368,0.0071,0.1945,0.0098,,,33023.0,32.5269,0.0,0.0,0.0928,0.0023,0.1375,0.0035,0.6251,0.0082
communities_crime,regression,MAR,0.2,simple_median,random_forest,,,,,,,0.1368,0.0071,0.1945,0.0098,,,33023.0,32.5269,0.0,0.0,0.0975,0.0012,0.1421,0.0022,0.5993,0.0169
communities_crime,regression,MAR,0.2,simple_median,ridge_regression,,,,,,,0.1368,0.0071,0.1945,0.0098,,,33023.0,32.5269,0.0,0.0,0.1031,0.0035,0.1459,0.0043,0.578,0.0058
communities_crime,regression,MAR,0.25,iterative,lightgbm,,,,,,,0.0613,0.0018,0.0851,0.0032,,,41015.5,269.4077,0.0,0.0,0.0925,0.0022,0.1365,0.0015,0.6302,0.019
communities_crime,regression,MAR,0.25,iterative,random_forest,,,,,,,0.0613,0.0018,0.0851,0.0032,,,41015.5,269.4077,0.0,0.0,0.0944,0.0018,0.1367,0.0016,0.6285,0.0354
communities_crime,regression,MAR,0.25,iterative,ridge_regression,,,,,,,0.0613,0.0018,0.0851,0.0032,,,41015.5,269.4077,0.0,0.0,0.0988,0.0023,0.1376,0.0051,0.6247,0.0003
communities_crime,regression,MAR,0.25,knn_3,lightgbm,,,,,,,0.0839,0.0007,0.1195,0.0008,,,41015.5,269.4077,0.0,0.0,0.0927,0.0003,0.1373,0.001,0.6254,0.0325
communities_crime,regression,MAR,0.25,knn_3,random_forest,,,,,,,0.0839,0.0007,0.1195,0.0008,,,41015.5,269.4077,0.0,0.0,0.0949,0.0023,0.1372,0.0025,0.6268,0.0136
communities_crime,regression,MAR,0.25,knn_3,ridge_regression,,,,,,,0.0839,0.0007,0.1195,0.0008,,,41015.5,269.4077,0.0,0.0,0.0982,0.0009,0.1383,0.0006,0.6203,0.0242
communities_crime,regression,MAR,0.25,knn_5,lightgbm,,,,,,,0.081,0.0003,0.115,0.0009,,,41015.5,269.4077,0.0,0.0,0.0911,0.0033,0.1355,0.0056,0.636,0.0038
communities_crime,regression,MAR,0.25,knn_5,random_forest,,,,,,,0.081,0.0003,0.115,0.0009,,,41015.5,269.4077,0.0,0.0,0.0949,0.0025,0.1376,0.0019,0.6246,0.0169
communities_crime,regression,MAR,0.25,knn_5,ridge_regression,,,,,,,0.081,0.0003,0.115,0.0009,,,41015.5,269.4077,0.0,0.0,0.0998,0.0007,0.1403,0.0012,0.6092,0.022
communities_crime,regression,MAR,0.25,knn_7,lightgbm,,,,,,,0.0805,0.0004,0.1145,0.0009,,,41015.5,269.4077,0.0,0.0,0.0924,0.0001,0.1374,0.0024,0.6246,0.0406
communities_crime,regression,MAR,0.25,knn_7,random_forest,,,,,,,0.0805,0.0004,0.1145,0.0009,,,41015.5,269.4077,0.0,0.0,0.0956,0.0016,0.1376,0.0005,0.624,0.0248
communities_crime,regression,MAR,0.25,knn_7,ridge_regression,,,,,,,0.0805,0.0004,0.1145,0.0009,,,41015.5,269.4077,0.0,0.0,0.1,0.0001,0.1402,0.0008,0.6099,0.0238
communities_crime,regression,MAR,0.25,miceforest,lightgbm,,,,,,,0.1303,0.0008,0.1796,0.0039,,,41015.5,269.4077,0.0,0.0,0.1043,0.0004,0.148,0.0007,0.5651,0.0277
communities_crime,regression,MAR,0.25,miceforest,random_forest,,,,,,,0.1303,0.0008,0.1796,0.0039,,,41015.5,269.4077,0.0,0.0,0.1126,0.0037,0.1557,0.0014,0.5183,0.0437
communities_crime,regression,MAR,0.25,miceforest,ridge_regression,,,,,,,0.1303,0.0008,0.1796,0.0039,,,41015.5,269.4077,0.0,0.0,0.1148,0.0075,0.154,0.0077,0.5304,0.0127
communities_crime,regression,MAR,0.25,simple_const,lightgbm,,,,,,,0.354,0.0016,0.4083,0.0034,,,41015.5,269.4077,0.0,0.0,0.0973,0.0015,0.1413,0.0024,0.604,0.0156
communities_crime,regression,MAR,0.25,simple_const,random_forest,,,,,,,0.354,0.0016,0.4083,0.0034,,,41015.5,269.4077,0.0,0.0,0.0996,0.0017,0.1427,0.0007,0.5959,0.0254
communities_crime,regression,MAR,0.25,simple_const,ridge_regression,,,,,,,0.354,0.0016,0.4083,0.0034,,,41015.5,269.4077,0.0,0.0,0.1072,0.0072,0.1477,0.0114,0.5682,0.0355
communities_crime,regression,MAR,0.25,simple_freq,lightgbm,,,,,,,0.1674,0.0028,0.2341,0.005,,,41015.5,269.4077,0.0,0.0,0.097,0.0018,0.141,0.0023,0.6054,0.0158
communities_crime,regression,MAR,0.25,simple_freq,random_forest,,,,,,,0.1674,0.0028,0.2341,0.005,,,41015.5,269.4077,0.0,0.0,0.0974,0.0007,0.1396,0.0008,0.6127,0.0325
communities_crime,regression,MAR,0.25,simple_freq,ridge_regression,,,,,,,0.1674,0.0028,0.2341,0.005,,,41015.5,269.4077,0.0,0.0,0.1033,0.0018,0.144,0.0061,0.589,0.0051
communities_crime,regression,MAR,0.25,simple_mean,lightgbm,,,,,,,0.1473,0.0003,0.1929,0.0011,,,41015.5,269.4077,0.0,0.0,0.0957,0.001,0.1407,0.0009,0.6068,0.0335
communities_crime,regression,MAR,0.25,simple_mean,random_forest,,,,,,,0.1473,0.0003,0.1929,0.0011,,,41015.5,269.4077,0.0,0.0,0.0966,0.0016,0.1389,0.0019,0.6171,0.0173
communities_crime,regression,MAR,0.25,simple_mean,ridge_regression,,,,,,,0.1473,0.0003,0.1929,0.0011,,,41015.5,269.4077,0.0,0.0,0.1036,0.0042,0.1426,0.0076,0.5974,0.0134
communities_crime,regression,MAR,0.25,simple_median,lightgbm,,,,,,,0.1382,0.0009,0.198,0.0015,,,41015.5,269.4077,0.0,0.0,0.0975,0.0028,0.1431,0.0011,0.5938,0.0232
communities_crime,regression,MAR,0.25,simple_median,random_forest,,,,,,,0.1382,0.0009,0.198,0.0015,,,41015.5,269.4077,0.0,0.0,0.0966,0.0008,0.1388,0.0,0.6175,0.0277
communities_crime,regression,MAR,0.25,simple_median,ridge_regression,,,,,,,0.1382,0.0009,0.198,0.0015,,,41015.5,269.4077,0.0,0.0,0.103,0.0051,0.1434,0.009,0.5928,0.0212
communities_crime,regression,MAR,0.3,iterative,lightgbm,,,,,,,0.0646,0.0001,0.0901,0.0004,,,49378.5,3.5355,0.0,0.0,0.0932,0.0062,0.1391,0.0039,0.6164,0.0065
communities_crime,regression,MAR,0.3,iterative,random_forest,,,,,,,0.0646,0.0001,0.0901,0.0004,,,49378.5,3.5355,0.0,0.0,0.0962,0.0024,0.1397,0.0032,0.613,0.0106
communities_crime,regression,MAR,0.3,iterative,ridge_regression,,,,,,,0.0646,0.0001,0.0901,0.0004,,,49378.5,3.5355,0.0,0.0,0.1005,0.0087,0.1503,0.0228,0.551,0.1032
communities_crime,regression,MAR,0.3,knn_3,lightgbm,,,,,,,0.0858,0.0022,0.1223,0.0024,,,49378.5,3.5355,0.0,0.0,0.095,0.0028,0.1402,0.0047,0.6102,0.0022
communities_crime,regression,MAR,0.3,knn_3,random_forest,,,,,,,0.0858,0.0022,0.1223,0.0024,,,49378.5,3.5355,0.0,0.0,0.096,0.0025,0.1388,0.0047,0.6182,0.0022
communities_crime,regression,MAR,0.3,knn_3,ridge_regression,,,,,,,0.0858,0.0022,0.1223,0.0024,,,49378.5,3.5355,0.0,0.0,0.1002,0.0071,0.1424,0.0128,0.5984,0.043
communities_crime,regression,MAR,0.3,knn_5,lightgbm,,,,,,,0.0829,0.0016,0.1182,0.0022,,,49378.5,3.5355,0.0,0.0,0.0952,0.0046,0.14,0.0058,0.6115,0.004
communities_crime,regression,MAR,0.3,knn_5,random_forest,,,,,,,0.0829,0.0016,0.1182,0.0022,,,49378.5,3.5355,0.0,0.0,0.095,0.0038,0.1376,0.0051,0.6246,0.0007
communities_crime,regression,MAR,0.3,knn_5,ridge_regression,,,,,,,0.0829,0.0016,0.1182,0.0022,,,49378.5,3.5355,0.0,0.0,0.0999,0.0081,0.1435,0.0137,0.5922,0.0485
communities_crime,regression,MAR,0.3,knn_7,lightgbm,,,,,,,0.0823,0.0019,0.1171,0.0026,,,49378.5,3.5355,0.0,0.0,0.092,0.0039,0.1369,0.0039,0.6286,0.0059
communities_crime,regression,MAR,0.3,knn_7,random_forest,,,,,,,0.0823,0.0019,0.1171,0.0026,,,49378.5,3.5355,0.0,0.0,0.0966,0.0038,0.1395,0.0054,0.6145,0.0016
communities_crime,regression,MAR,0.3,knn_7,ridge_regression,,,,,,,0.0823,0.0019,0.1171,0.0026,,,49378.5,3.5355,0.0,0.0,0.0999,0.0081,0.1437,0.0122,0.5911,0.0395
communities_crime,regression,MAR,0.3,miceforest,lightgbm,,,,,,,0.1332,0.0011,0.1834,0.001,,,49378.5,3.5355,0.0,0.0,0.1049,0.0111,0.15,0.0146,0.5542,0.0542
communities_crime,regression,MAR,0.3,miceforest,random_forest,,,,,,,0.1332,0.0011,0.1834,0.001,,,49378.5,3.5355,0.0,0.0,0.1091,0.0077,0.1535,0.0106,0.5331,0.0304
communities_crime,regression,MAR,0.3,miceforest,ridge_regression,,,,,,,0.1332,0.0011,0.1834,0.001,,,49378.5,3.5355,0.0,0.0,0.1141,0.0138,0.1583,0.0173,0.5032,0.0725
communities_crime,regression,MAR,0.3,simple_const,lightgbm,,,,,,,0.3543,0.0021,0.4103,0.0027,,,49378.5,3.5355,0.0,0.0,0.0973,0.0047,0.1432,0.0043,0.5933,0.0054
communities_crime,regression,MAR,0.3,simple_const,random_forest,,,,,,,0.3543,0.0021,0.4103,0.0027,,,49378.5,3.5355,0.0,0.0,0.1001,0.0046,0.1457,0.0049,0.5795,0.0025
communities_crime,regression,MAR,0.3,simple_const,ridge_regression,,,,,,,0.3543,0.0021,0.4103,0.0027,,,49378.5,3.5355,0.0,0.0,0.1069,0.0063,0.1505,0.0072,0.5513,0.0102
communities_crime,regression,MAR,0.3,simple_freq,lightgbm,,,,,,,0.1677,0.0031,0.2356,0.0012,,,49378.5,3.5355,0.0,0.0,0.0958,0.0026,0.1389,0.0036,0.6175,0.0078
communities_crime,regression,MAR,0.3,simple_freq,random_forest,,,,,,,0.1677,0.0031,0.2356,0.0012,,,49378.5,3.5355,0.0,0.0,0.0992,0.0034,0.1427,0.0031,0.5964,0.012
communities_crime,regression,MAR,0.3,simple_freq,ridge_regression,,,,,,,0.1677,0.0031,0.2356,0.0012,,,49378.5,3.5355,0.0,0.0,0.1033,0.0048,0.1473,0.0051,0.5701,0.0013
communities_crime,regression,MAR,0.3,simple_mean,lightgbm,,,,,,,0.149,0.0001,0.1955,0.0002,,,49378.5,3.5355,0.0,0.0,0.0976,0.005,0.1418,0.0071,0.6018,0.0112
communities_crime,regression,MAR,0.3,simple_mean,random_forest,,,,,,,0.149,0.0001,0.1955,0.0002,,,49378.5,3.5355,0.0,0.0,0.0993,0.0034,0.1423,0.0045,0.5985,0.0038
communities_crime,regression,MAR,0.3,simple_mean,ridge_regression,,,,,,,0.149,0.0001,0.1955,0.0002,,,49378.5,3.5355,0.0,0.0,0.1038,0.0072,0.148,0.0106,0.5661,0.0307
communities_crime,regression,MAR,0.3,simple_median,lightgbm,,,,,,,0.1422,0.0014,0.2026,0.0005,,,49378.5,3.5355,0.0,0.0,0.0952,0.0058,0.1385,0.0071,0.6197,0.0113
communities_crime,regression,MAR,0.3,simple_median,random_forest,,,,,,,0.1422,0.0014,0.2026,0.0005,,,49378.5,3.5355,0.0,0.0,0.0983,0.0027,0.1403,0.0026,0.6096,0.0141
communities_crime,regression,MAR,0.3,simple_median,ridge_regression,,,,,,,0.1422,0.0014,0.2026,0.0005,,,49378.5,3.5355,0.0,0.0,0.1034,0.0055,0.1477,0.0077,0.5679,0.0137
